91,KREMLIN Varsity Jacket - Z'Academy,5,"bahannya ok banget, nungguin sebulan buat keluar size yg di inginkan. dah 2x beli jaket disini, gak mengecewakan. sukses gan",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
92,KREMLIN Varsity Jacket - Z'Academy,3,"bahannya oke, jahitannya banyak yg keluar dari jalur, proses pengemasannya 2 hari baru di proses.",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
93,KREMLIN Varsity Jacket - Z'Academy,5,"jaketnya bagus yaa adick-adick, tapi lebih bagus lagi foto sama ayang",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
94,KREMLIN Varsity Jacket - Z'Academy,5,mantap model nya cuma packing pada ke buka.. untungnya ga ada yg rusak,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
95,KREMLIN Varsity Jacket - Z'Academy,5,recomended seller,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
96,KREMLIN Varsity Jacket - Z'Academy,5,"keren gila, kualitas bahan nya oke, next belanja lg disini jaket lainnya biar ngoleksi",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
97,KREMLIN Varsity Jacket - Z'Academy,5,"mantap barangnya sesuai ekspetasi pas mau beli... buat kertas Certificate nya gampang rusak sad :( ,tapi overall mantap bet barangnya",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
98,KREMLIN Varsity Jacket - Z'Academy,5,nice..,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
99,KREMLIN Varsity Jacket - Z'Academy,5,BAGUS BANGET BANGKE,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
100,KREMLIN Varsity Jacket - Z'Academy,5,keren bordir nya mantap cuma bagian tangan agak kecil terlalu ngepres,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
101,KREMLIN Varsity Jacket - Z'Academy,5,"very nice design & color choice, i love it",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
102,KREMLIN Varsity Jacket - Z'Academy,5,mantab......,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
103,KREMLIN Varsity Jacket - Z'Academy,5,Cepet nyampe barang aman ga ada Kendala,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
104,KREMLIN Varsity Jacket - Z'Academy,5,Bahan nya mantap,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
105,KREMLIN Varsity Jacket - Z'Academy,5,"bahannya bagus dan lembut juga, bordiran nya rapih cakep overall puas sih dengan varsity nya kremlin cuma pengiriman nya aja yang agak lama, melebihi estimasi. saran buat yang TB 180 BB 90an ambil yang XL aja soalnya kalau XXL kepanjangan sih",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
106,KREMLIN Varsity Jacket - Z'Academy,5,"Modelnya bagus, sesuai ekspektasi",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
